Id,SalePrice
2478,149296.8
2479,102697.7
2480,139730.95
2481,124818.18
2482,131596.98
2483,108229.22
2484,122322.53
2485,137174.23
2486,150004.81
2487,199780.23
2488,158469.9
2489,137833.7
2490,143731.17
2491,87619.45
2492,195774.38
2493,155431.36
2494,139834.53
2495,83798.33
2496,230198.62
2497,160890.4
2498,112905.55
2499,90617.96
2500,121596.99
2501,136682.58
2502,138071.56
2503,85113.33
2504,171039.73
2505,232539.05
2506,258920.25
2507,278107.72
2508,255862.25
2509,210203.77
2510,201169.97
2511,168964.38
2512,217818.02
2513,214656.11
2514,268805.5
2515,152314.02
2516,175495.88
2517,144159.61
2518,151395.58
2519,237138.81
2520,215487.83
2521,188466.95
2522,218931.16
2523,123515.4
2524,131436.7
2525,149628.2
2526,137557.4
2527,117299.23
2528,128401.64
2529,131121.08
2530,124325.63
2531,262431.4
2532,227764.22
2533,201922.28
2534,226345.27
2535,328758.34
2536,239387.42
2537,237501.61
2538,191092.88
2539,192674.86
2540,171749.78
2541,184503.1
2542,171455.03
2543,121561.39
2544,126524.21
2545,143995.42
2546,131009.7
2547,131002.71
2548,141586.8
2549,166848.31
2550,479042.7
2551,149567.56
2552,111871.89
2553,80785.9
2554,96331.59
2555,124650.81
2556,99293.984
2557,111653.5
2558,144820.9
2559,143939.81
2560,142210.9
2561,145737.55
2562,133713.58
2563,156874.38
2564,198697.19
2565,136748.55
2566,177691.61
2567,127519.836
2568,198139.92
2569,218959.34
2570,116439.91
2571,195300.72
2572,136434.22
2573,240693.64
2574,277986.0
2575,135588.12
2576,120170.37
2577,157260.38
2578,83455.945
2579,71471.19
2580,106015.3
2581,115849.98
2582,113493.586
2583,298497.22
2584,166920.72
2585,170769.17
2586,209963.95
2587,193464.02
2588,142664.61
2589,149089.2
2590,221618.12
2591,217237.58
2592,212325.92
2593,259531.86
2594,183226.4
2595,201552.7
2596,308642.9
2597,179260.4
2598,300261.66
2599,322392.8
2600,137815.3
2601,139026.47
2602,82094.09
2603,89255.36
2604,85006.336
2605,75774.24
2606,153058.69
2607,193085.97
2608,208343.7
2609,169314.23
2610,112288.22
2611,117961.54
2612,163403.33
2613,136304.05
2614,140099.9
2615,163539.89
2616,153643.23
2617,184906.66
2618,193825.8
2619,191461.72
2620,193027.42
2621,176561.03
2622,191640.38
2623,249977.39
2624,338438.5
2625,307994.28
2626,170465.22
2627,162722.36
2628,482480.9
2629,458810.78
2630,363450.06
2631,501128.38
2632,406846.44
2633,325817.84
2634,440434.4
2635,166345.94
2636,191051.52
2637,186232.0
2638,265125.34
2639,186438.31
2640,166628.72
2641,104108.04
2642,196709.56
2643,100237.14
2644,117175.46
2645,106954.95
2646,98941.22
2647,107661.89
2648,135823.55
2649,153851.14
2650,127036.01
2651,149367.58
2652,442977.44
2653,261646.23
2654,240986.7
2655,405132.4
2656,326358.62
2657,355403.03
2658,326748.22
2659,297994.9
2660,389401.75
2661,341867.62
2662,378829.66
2663,284562.78
2664,280055.66
2665,316302.84
2666,287656.1
2667,168003.2
2668,184832.08
2669,171285.06
2670,265566.16
2671,190672.17
2672,196267.34
2673,209579.64
2674,205975.55
2675,168234.08
2676,184619.27
2677,194143.44
2678,249427.55
2679,266915.9
2680,298787.72
2681,399932.38
2682,334199.97
2683,477557.97
2684,327341.75
2685,338474.97
2686,265154.16
2687,310109.88
2688,215284.06
2689,199143.75
2690,436009.47
2691,189245.2
2692,132338.27
2693,177507.33
2694,124127.79
2695,194880.23
2696,184577.36
2697,193346.7
2698,196850.5
2699,169252.73
2700,159593.6
2701,161482.83
2702,123706.25
2703,121375.234
2704,145442.08
2705,113315.24
2706,121063.914
2707,126247.71
2708,129656.64
2709,102899.07
2710,127991.59
2711,274808.16
2712,392634.06
2713,170483.92
2714,146468.9
2715,176047.38
2716,141934.23
2717,201559.62
2718,219002.36
2719,155641.55
2720,173293.55
2721,138418.56
2722,155193.62
2723,137995.73
2724,136120.11
2725,144534.61
2726,150942.17
2727,166579.61
2728,183097.31
2729,146852.98
2730,155793.61
2731,127352.0
2732,135887.03
2733,159561.17
2734,158373.06
2735,148221.58
2736,146932.27
2737,123629.48
2738,128271.54
2739,160502.36
2740,144254.78
2741,141838.98
2742,167014.98
2743,149153.06
2744,161873.39
2745,140713.3
2746,144649.19
2747,148924.22
2748,133911.89
2749,132683.77
2750,126861.67
2751,137959.03
2752,205974.38
2753,144011.77
2754,199706.89
2755,136554.64
2756,89919.37
2757,73519.58
2758,78435.73
2759,156015.0
2760,127685.09
2761,151540.03
2762,148826.12
2763,183348.4
2764,142377.42
2765,290460.16
2766,145505.2
2767,87127.0
2768,131040.945
2769,135747.66
2770,141196.16
2771,110966.69
2772,111671.39
2773,170425.72
2774,149653.31
2775,109959.695
2776,132009.53
2777,145490.62
2778,102283.87
2779,132715.03
2780,89283.7
2781,91323.375
2782,96896.21
2783,88295.96
2784,120511.45
2785,137715.06
2786,62779.164
2787,124095.0
2788,74091.32
2789,162323.25
2790,94348.445
2791,113666.46
2792,62095.3
2793,168847.75
2794,96120.07
2795,122594.64
2796,93862.29
2797,212639.81
2798,98150.66
2799,117537.516
2800,66477.58
2801,98947.35
2802,128225.19
2803,152893.69
2804,122820.49
2805,93660.74
2806,86119.0
2807,165263.27
2808,149392.8
2809,143655.94
2810,137704.67
2811,166688.16
2812,155727.36
2813,149787.53
2814,149753.25
2815,97157.805
2816,262719.62
2817,161406.78
2818,136581.08
2819,161526.89
2820,143887.8
2821,100628.5
2822,200714.47
2823,301047.28
2824,183781.52
2825,128144.75
2826,133328.52
2827,133062.4
2828,224376.39
2829,186839.69
2830,224496.25
2831,174425.83
2832,241412.95
2833,285601.34
2834,215036.8
2835,225311.28
2836,195155.31
2837,132402.14
2838,140070.23
2839,173267.77
2840,196061.55
2841,205539.92
2842,233386.62
2843,157524.56
2844,166031.02
2845,119975.24
2846,215478.58
2847,210521.34
2848,207306.55
2849,203228.25
2850,286808.56
2851,227561.66
2852,231460.44
2853,248717.56
2854,144428.38
2855,194071.23
2856,200089.5
2857,193566.25
2858,193133.3
2859,121899.914
2860,124966.71
2861,132053.84
2862,191520.89
2863,125894.59
2864,246184.95
2865,146789.69
2866,135418.97
2867,101753.33
2868,89908.055
2869,112091.03
2870,137634.83
2871,87060.55
2872,54696.94
2873,89093.01
2874,136077.02
2875,112019.33
2876,172961.02
2877,144036.48
2878,183779.23
2879,129272.04
2880,96106.59
2881,142817.08
2882,193239.97
2883,214344.56
2884,210871.38
2885,192949.02
2886,236864.64
2887,85704.51
2888,145387.86
2889,55802.824
2890,79601.04
2891,138336.48
2892,52303.65
2893,81989.09
2894,57311.953
2895,325954.88
2896,276585.0
2897,209778.22
2898,151978.98
2899,192751.86
2900,158435.3
2901,212318.02
2902,182801.58
2903,329141.4
2904,338414.94
2905,99450.92
2906,197800.83
2907,110452.83
2908,139268.25
2909,153654.22
2910,79188.836
2911,76394.41
2912,142867.34
2913,80234.08
2914,70181.18
2915,77585.305
2916,75635.48
2917,148259.47
2918,108618.42
2919,199453.94
