Id,SalePrice
1588,11.832634
1589,11.358794
1590,14.6597805
1591,12.086879
1592,11.122806
1593,13.181567
1594,3.7390351
1595,10.074368
1596,8.651577
1597,10.763898
1598,12.545117
1599,7.711359
1600,7.0284047
1601,8.363012
1602,13.639627
1603,5.887753
1604,13.0969095
1605,13.203499
1606,13.031206
1607,6.029734
1608,14.611284
1609,10.9675665
1610,10.330343
1611,13.276753
1612,9.973535
1613,9.737776
1614,10.175578
1615,9.666331
1616,10.556649
1617,13.529173
1618,10.558024
1619,9.442277
1620,0.42228216
1621,9.655902
1622,11.1361265
1623,9.950157
1624,12.617003
1625,11.882163
1626,12.369306
1627,12.642182
1628,15.0886
1629,10.101312
1630,15.893314
1631,12.101333
1632,14.473428
1633,11.20379
1634,12.481957
1635,12.620778
1636,11.51311
1637,10.07511
1638,5.7230425
1639,11.103719
1640,14.133813
1641,13.754222
1642,13.522893
1643,9.023191
1644,13.727033
1645,14.788909
1646,12.711577
1647,12.846864
1648,11.486896
1649,13.979134
1650,10.834136
1651,11.099425
1652,12.2098
1653,12.90229
1654,8.7195015
1655,7.6831875
1656,9.65007
1657,9.073931
1658,8.120815
1659,8.777045
1660,9.454997
1661,14.083104
1662,13.203238
1663,13.649297
1664,2.4248323
1665,12.719624
1666,10.54121
1667,14.499345
1668,7.9983683
1669,14.36975
1670,13.891223
1671,14.18655
1672,13.828182
1673,14.139119
1674,13.503273
1675,14.432187
1676,13.337178
1677,15.109288
1678,14.383049
1679,14.492515
1680,13.474338
1681,13.182568
1682,13.78492
1683,13.622111
1684,13.351019
1685,12.983758
1686,13.2266865
1687,10.268575
1688,13.725631
1689,13.114367
1690,13.905304
1691,14.111964
1692,14.236671
1693,12.370759
1694,12.51904
1695,10.124546
1696,10.839597
1697,9.281541
1698,14.472308
1699,13.801891
1700,12.880157
1701,14.046285
1702,14.238809
1703,14.449542
1704,14.336311
1705,13.239193
1706,10.705216
1707,12.271362
1708,12.421202
1709,14.781966
1710,13.860061
1711,14.890762
1712,12.889064
1713,13.59294
1714,12.4555855
1715,13.754319
1716,11.403866
1717,11.658494
1718,3.6927114
1719,12.842766
1720,13.907261
1721,10.313808
1722,2.7330122
1723,9.898187
1724,12.206967
1725,15.127657
1726,12.879122
1727,10.817974
1728,11.606402
1729,12.226218
1730,11.881472
1731,12.365474
1732,11.889403
1733,12.980325
1734,4.4397926
1735,9.443713
1736,11.604779
1737,10.061381
1738,11.457082
1739,10.281481
1740,14.12864
1741,14.559128
1742,12.259715
1743,11.474938
1744,7.105645
1745,10.19661
1746,11.432233
1747,12.070706
1748,11.234383
1749,11.376229
1750,14.618002
1751,14.002632
1752,11.916215
1753,11.680945
1754,14.598318
1755,10.56565
1756,10.391358
1757,13.065487
1758,12.696256
1759,12.323613
1760,10.597742
1761,12.08794
1762,12.507709
1763,11.825131
1764,11.229123
1765,3.5921307
1766,12.056914
1767,12.122054
1768,10.698389
1769,13.03742
1770,9.547996
1771,13.142335
1772,7.982888
1773,14.071223
1774,7.578118
1775,12.182745
1776,13.136409
1777,14.6694145
1778,9.328786
1779,9.883657
1780,9.074833
1781,10.632953
1782,11.305098
1783,8.963107
1784,13.56829
1785,10.784187
1786,12.284007
1787,7.041102
1788,10.0477495
1789,10.4414
1790,7.6624722
1791,10.725261
1792,14.116902
1793,9.289008
1794,8.869331
1795,11.684788
1796,9.22855
1797,11.922528
1798,12.235882
1799,14.360003
1800,13.524779
1801,12.414041
1802,12.315852
1803,12.741454
1804,13.233132
1805,12.501371
1806,10.312117
1807,12.556796
1808,12.31457
1809,10.796194
1810,13.675083
1811,8.5298815
1812,14.319612
1813,12.001496
1814,8.007332
1815,16.603123
1816,9.5978775
1817,9.667863
1818,11.396522
1819,8.527725
1820,11.815766
1821,10.107804
1822,10.413562
1823,10.012822
1824,9.098092
1825,11.152116
1826,10.263122
1827,12.719855
1828,11.939095
1829,11.1289835
1830,11.959025
1831,14.036518
1832,5.73777
1833,13.10303
1834,10.332679
1835,11.017163
1836,12.875003
1837,13.842314
1838,13.645274
1839,10.871663
1840,9.608899
1841,9.556001
1842,3.122981
1843,11.631429
1844,12.021197
1845,12.482442
1846,12.869853
1847,11.977181
1848,15.354866
1849,11.520927
1850,12.156427
1851,10.8952675
1852,9.93756
1853,10.758403
1854,10.472561
1855,9.550309
1856,12.384604
1857,7.025068
1858,13.106702
1859,13.678325
1860,9.990179
1861,13.24996
1862,10.70049
1863,9.704494
1864,9.705081
1865,11.814745
1866,13.969935
1867,12.691759
1868,13.611472
1869,12.387208
1870,14.083277
1871,13.506345
1872,12.568528
1873,14.402517
1874,9.631036
1875,12.638043
1876,12.908201
1877,13.683644
1878,11.36807
1879,9.623396
1880,11.962911
1881,12.438449
1882,13.772839
1883,13.022211
1884,13.291678
1885,9.178918
1886,13.575332
1887,12.104661
1888,13.925139
1889,12.489797
1890,7.3152623
1891,2.933416
1892,11.815189
1893,11.568389
1894,10.985421
1895,12.741431
1896,12.562675
1897,9.878143
1898,11.931787
1899,7.439345
1900,11.288425
1901,11.619317
1902,11.499745
1903,11.054513
1904,14.130467
1905,11.535688
1906,4.9999366
1907,10.288054
1908,9.266116
1909,7.299609
1910,7.513881
1911,11.112697
1912,9.067159
1913,6.4957085
1914,9.909797
1915,12.003498
1916,9.446622
1917,13.555227
1918,13.280544
1919,12.04689
1920,9.5039
1921,13.876712
1922,14.415087
1923,9.986814
1924,12.602444
1925,12.163726
1926,14.3566065
1927,12.745164
1928,10.746012
1929,11.40784
1930,8.18085
1931,7.4885626
1932,9.17866
1933,3.7883348
1934,11.0665655
1935,11.798118
1936,12.507352
1937,13.258579
1938,11.81639
1939,12.182433
1940,13.012116
1941,10.59726
1942,8.194863
1943,13.308187
1944,14.896833
1945,14.937689
1946,12.42221
1947,10.397064
1948,5.385244
1949,13.960515
1950,10.535353
1951,12.15722
1952,10.113307
1953,9.924847
1954,12.602779
1955,10.601849
1956,6.71226
1957,12.8501425
1958,10.10122
1959,9.943695
1960,12.0864725
1961,11.137994
1962,11.342979
1963,11.563394
1964,11.916326
1965,9.401892
1966,7.8539724
1967,12.24104
1968,13.952577
1969,14.572177
1970,13.273867
1971,14.332487
1972,14.721198
1973,12.966617
1974,13.827149
1975,0.42228216
1976,14.929621
1977,14.7703285
1978,14.75707
1979,13.07854
1980,14.928084
1981,12.576257
1982,13.303614
1983,12.663467
1984,10.676053
1985,14.168607
1986,12.86955
1987,9.631478
1988,12.919016
1989,12.725236
1990,14.003213
1991,13.986754
1992,13.170213
1993,13.273398
1994,13.270368
1995,11.742963
1996,4.781346
1997,12.432111
1998,14.480542
1999,13.153232
2000,14.976612
2001,12.045249
2002,13.904363
2003,13.802989
2004,13.428981
2005,12.2359495
2006,12.46498
2007,14.398639
2008,13.116957
2009,12.468465
2010,13.202494
2011,3.0932624
2012,12.341568
2013,13.712184
2014,13.329505
2015,12.844515
2016,13.207423
2017,13.446989
2018,9.641847
2019,11.653767
2020,9.979569
2021,11.63353
2022,9.264461
2023,12.492014
2024,13.435744
2025,11.819175
2026,13.088463
2027,12.379062
2028,10.687249
2029,9.652358
2030,14.065008
2031,14.840111
2032,14.29561
2033,15.563592
2034,11.742247
2035,12.363991
2036,11.188771
2037,8.782805
2038,13.564841
2039,12.711385
2040,5.530525
2041,2.8263588
2042,13.118035
2043,14.060871
2044,13.230397
2045,11.876877
2046,11.550544
2047,12.54279
2048,10.655626
2049,13.529054
2050,15.081604
2051,11.862655
2052,14.051591
2053,11.998577
2054,10.069603
2055,5.761365
2056,12.397574
2057,10.355136
2058,11.085124
2059,12.687499
2060,12.387147
2061,11.900629
2062,12.929957
2063,10.415693
2064,14.033331
2065,9.116268
2066,11.9684725
2067,5.913205
2068,12.235244
2069,14.116717
2070,12.827031
2071,5.3503094
2072,11.152663
2073,12.336848
2074,1.4632108
2075,8.305602
2076,12.952474
2077,10.681308
2078,14.505713
2079,10.495827
2080,11.081574
2081,11.811326
2082,14.70957
2083,12.648689
2084,12.809318
2085,12.667808
2086,2.4860804
2087,11.763322
2088,7.5347652
2089,14.271147
2090,9.082943
2091,9.016699
2092,12.398998
2093,10.535916
2094,8.993922
2095,10.443918
2096,11.199529
2097,10.899127
2098,9.919517
2099,13.407169
2100,9.8784895
2101,10.524907
2102,11.673532
2103,12.104008
2104,5.963343
2105,10.149841
2106,6.8130193
2107,8.010131
2108,12.814424
2109,12.451054
2110,10.124083
2111,9.2379
2112,12.722503
2113,12.76784
2114,11.17212
2115,11.328321
2116,10.675372
2117,12.172032
2118,12.4233885
2119,11.402138
2120,10.568639
2121,1.7791514
2122,11.757094
2123,12.178544
2124,12.26936
2125,12.491022
2126,7.253846
2127,10.911914
2128,7.488874
2129,3.6827517
2130,13.812921
2131,12.629542
2132,11.917577
2133,9.641297
2134,11.629045
2135,5.080808
2136,1.6341772
2137,8.465288
2138,12.505678
2139,13.745697
2140,9.280147
2141,10.090298
2142,12.432468
2143,8.794129
2144,10.628873
2145,9.64091
2146,10.892061
2147,8.446077
2148,8.308629
2149,6.506302
2150,12.483827
2151,11.693915
2152,6.005445
2153,11.207744
2154,10.201446
2155,8.611007
2156,14.4859
2157,14.101413
2158,14.871118
2159,13.023102
2160,11.794653
2161,13.917504
2162,10.811879
2163,12.268236
2164,14.57165
2165,11.941307
2166,9.021786
2167,13.78475
2168,13.62712
2169,14.049535
2170,11.619664
2171,11.617888
2172,11.752217
2173,10.535833
2174,13.866151
2175,15.103724
2176,14.662934
2177,13.8314905
2178,13.11714
2179,11.468544
2180,7.4062285
2181,12.066482
2182,12.984155
2183,12.381961
2184,14.115919
2185,9.309844
2186,9.366368
2187,13.698983
2188,12.562968
2189,8.569504
2190,11.317023
2191,13.646798
2192,8.426804
2193,10.497998
2194,13.608695
2195,5.9533696
2196,11.623455
2197,9.716609
2198,9.286544
2199,11.696101
2200,11.897521
2201,9.453956
2202,6.43942
2203,11.237646
2204,9.480075
2205,12.849961
2206,7.5052814
2207,9.679429
2208,9.697648
2209,10.991093
2210,8.138667
2211,10.82437
2212,11.156599
2213,13.261098
2214,7.01973
2215,10.942455
2216,7.851317
2217,0.42228213
2218,6.1570086
2219,4.3692336
2220,6.699775
2221,11.977987
2222,13.613725
2223,12.397607
2224,11.856154
2225,13.24032
2226,11.364656
2227,13.03792
2228,13.201018
2229,13.774653
2230,10.179475
2231,12.843339
2232,10.682888
2233,12.739642
2234,13.330699
2235,11.776956
2236,13.490771
2237,14.909402
2238,6.910012
2239,2.447897
2240,10.223278
2241,5.569998
2242,11.554873
2243,12.787831
2244,12.799178
2245,10.763768
2246,11.494454
2247,9.195775
2248,10.238612
2249,12.417894
2250,14.128149
2251,6.3125916
2252,12.696477
2253,9.820058
2254,11.789006
2255,11.732869
2256,12.426461
2257,12.260343
2258,12.182279
2259,11.746766
2260,6.86119
2261,11.930322
2262,12.477997
2263,13.971787
2264,14.920259
2265,2.0092578
2266,14.522094
2267,15.2323675
2268,1.5577161
2269,11.015477
2270,13.664427
2271,12.28152
2272,11.645627
2273,12.631635
2274,12.328809
2275,12.120776
2276,12.2093315
2277,14.72727
2278,12.805295
2279,5.1877165
2280,11.406732
2281,10.302883
2282,10.486787
2283,11.636831
2284,9.045974
2285,8.001832
2286,13.142478
2287,12.171771
2288,12.661805
2289,13.642968
2290,13.906957
2291,12.134498
2292,14.020269
2293,12.434485
2294,14.172626
2295,14.78308
2296,11.44988
2297,13.391204
2298,13.743636
2299,14.038983
2300,14.817066
2301,12.702646
2302,14.694909
2303,13.777101
2304,12.182876
2305,12.497089
2306,13.337029
2307,14.557527
2308,10.447911
2309,13.622169
2310,12.358053
2311,13.164778
2312,10.959221
2313,12.818745
2314,11.567128
2315,12.158523
2316,11.358635
2317,10.473479
2318,12.411317
2319,12.069667
2320,10.81477
2321,13.601374
2322,10.908042
2323,13.770565
2324,11.084495
2325,12.458932
2326,12.5390215
2327,13.397271
2328,13.59503
2329,12.360488
2330,12.013455
2331,14.942305
2332,14.531416
2333,14.364261
2334,13.647019
2335,13.307879
2336,14.539624
2337,10.009362
2338,12.178018
2339,12.221575
2340,13.253528
2341,11.280245
2342,13.82237
2343,15.11019
2344,11.258937
2345,12.824187
2346,12.328657
2347,11.944457
2348,13.439603
2349,9.052973
2350,12.36077
2351,12.745172
2352,15.15017
2353,12.6194315
2354,1.9723945
2355,3.3607872
2356,10.508871
2357,13.126069
2358,13.747796
2359,13.383413
2360,12.224815
2361,12.407506
2362,13.722831
2363,10.253767
2364,10.853538
2365,13.498019
2366,13.511374
2367,14.080972
2368,14.210854
2369,14.280645
2370,9.654143
2371,11.521868
2372,10.3667555
2373,11.718404
2374,12.480712
2375,12.45123
2376,11.70983
2377,12.416375
2378,7.105292
2379,9.244052
2380,11.055398
2381,10.598562
2382,12.888629
2383,12.48804
2384,12.957923
2385,12.621325
2386,12.372611
2387,10.509789
2388,11.901565
2389,10.0345545
2390,7.689297
2391,9.458557
2392,11.998013
2393,7.3640895
2394,13.164074
2395,13.137864
2396,12.422963
2397,13.491043
2398,8.267563
2399,10.310908
2400,15.716734
2401,6.34222
2402,12.796743
2403,13.077981
2404,10.678805
2405,12.021344
2406,9.28497
2407,9.8605795
2408,6.07816
2409,11.387702
2410,13.792666
2411,11.867755
2412,10.805023
2413,12.612724
2414,6.4913096
2415,10.6389265
2416,11.586081
2417,12.16414
2418,10.960324
2419,11.163873
2420,13.618005
2421,2.7720132
2422,13.489557
2423,7.87457
2424,9.983216
2425,6.0733886
2426,12.053504
2427,11.016435
2428,12.951566
2429,13.130029
2430,12.63972
2431,9.926843
2432,10.198878
2433,13.398454
2434,11.393683
2435,14.51604
2436,12.571111
2437,11.64682
2438,12.302863
2439,12.146976
2440,14.226212
2441,11.372714
2442,13.335708
2443,9.538329
2444,9.334968
2445,9.500042
2446,13.523762
2447,5.914781
2448,12.539557
2449,13.219836
2450,10.8137045
2451,7.5045023
2452,7.5392942
2453,12.416911
2454,9.856263
2455,8.284632
2456,6.137552
2457,10.289556
2458,11.344783
2459,8.986441
2460,10.520294
2461,15.7843485
2462,12.062742
2463,10.912167
2464,13.217363
2465,9.128209
2466,6.927267
2467,10.546077
2468,8.8625145
2469,10.741237
2470,11.832383
2471,5.025356
2472,12.013058
2473,10.551501
2474,11.221138
2475,12.601125
2476,12.008336
2477,11.703974
2478,11.852769
2479,14.280639
2480,11.643751
2481,11.769021
2482,4.484119
2483,11.698516
2484,11.937119
2485,13.176423
2486,13.395766
2487,7.2662063
2488,10.218588
2489,9.851186
2490,14.362526
2491,10.187565
2492,10.710409
2493,11.252103
2494,10.881097
2495,12.138534
2496,8.148741
2497,11.195604
2498,12.877526
2499,11.349254
2500,4.157394
2501,12.276893
2502,10.3271265
2503,10.820914
2504,2.2053256
2505,9.174927
2506,12.3252125
2507,12.136489
2508,12.614838
2509,13.902561
2510,13.47325
2511,11.420802
2512,12.542686
2513,13.796682
2514,9.320715
2515,9.2127
2516,12.355844
2517,9.284617
2518,10.88963
2519,14.649504
2520,13.826919
2521,12.100225
2522,14.083762
2523,10.352276
2524,9.480047
2525,9.482189
2526,10.423629
2527,11.298066
2528,10.538295
2529,4.2772136
2530,12.491624
2531,11.833871
2532,13.497788
2533,13.263845
2534,12.957384
2535,14.925026
2536,13.983831
2537,15.39245
2538,11.61563
2539,11.725795
2540,10.933534
2541,12.883803
2542,12.673537
2543,11.839665
2544,11.03259
2545,12.729863
2546,9.52147
2547,9.812249
2548,9.199944
2549,12.251557
2550,13.488641
2551,9.358764
2552,9.775817
2553,12.628937
2554,14.676299
2555,9.713603
2556,13.972548
2557,11.763999
2558,7.4599195
2559,11.003111
2560,11.252985
2561,11.742939
2562,7.4273825
2563,13.903611
2564,8.054123
2565,12.316031
2566,7.8988256
2567,9.800951
2568,10.580459
2569,6.0442376
2570,8.46288
2571,11.103166
2572,5.821481
2573,12.577073
2574,0.42228213
2575,10.980865
2576,4.6456723
2577,9.928592
2578,12.945224
2579,11.749405
2580,12.540395
2581,9.459804
2582,3.5363653
2583,12.760295
2584,7.220507
2585,13.066352
2586,12.996106
2587,11.214926
2588,11.556898
2589,12.027043
2590,11.900642
2591,11.887101
2592,11.818751
2593,10.145491
2594,12.801458
2595,12.2384205
2596,13.755093
2597,11.645447
2598,14.724851
2599,1.0269744
2600,2.8150651
2601,5.416556
2602,13.696832
2603,10.520851
2604,8.8834095
2605,11.650897
2606,10.337546
2607,14.277115
2608,6.890705
2609,13.573075
2610,11.008705
2611,6.126387
2612,13.675457
2613,13.228212
2614,13.070987
2615,10.248356
2616,10.437528
2617,11.187573
2618,11.741391
2619,12.255794
2620,11.260617
2621,11.786577
2622,11.538194
2623,14.935586
2624,15.623673
2625,13.761561
2626,11.598417
2627,11.053911
2628,9.553818
2629,14.30051
2630,14.978126
2631,13.449652
2632,13.664259
2633,13.904345
2634,13.949473
2635,5.4737577
2636,11.750911
2637,6.629501
2638,13.625737
2639,12.601131
2640,12.831109
2641,12.434348
2642,10.862161
2643,10.960063
2644,9.287928
2645,11.821293
2646,12.057527
2647,12.051016
2648,9.730071
2649,12.677385
2650,8.298825
2651,8.9631195
2652,13.56375
2653,12.992169
2654,12.0816345
2655,15.356006
2656,13.083379
2657,14.317216
2658,13.123784
2659,12.824669
2660,12.359354
2661,13.847073
2662,13.334996
2663,14.680214
2664,12.710048
2665,13.148631
2666,13.202132
2667,11.39184
2668,11.68471
2669,10.422975
2670,14.024436
2671,11.813254
2672,12.72696
2673,14.11078
2674,12.176169
2675,12.182953
2676,13.191308
2677,11.895232
2678,9.675552
2679,14.068417
2680,14.199433
2681,14.83321
2682,12.932691
2683,13.489495
2684,15.207188
2685,12.949607
2686,13.998936
2687,13.757279
2688,11.370141
2689,11.79167
2690,14.0401945
2691,12.456637
2692,3.4556012
2693,12.381499
2694,1.0821981
2695,13.687277
2696,13.470855
2697,10.968268
2698,1.2251445
2699,12.764039
2700,12.999954
2701,11.858896
2702,9.785666
2703,10.19793
2704,11.804185
2705,5.4766674
2706,12.577762
2707,9.985812
2708,13.703284
2709,11.712914
2710,11.051953
2711,0.42228213
2712,12.623654
2713,12.584656
2714,9.934245
2715,12.037462
2716,12.840407
2717,10.661641
2718,13.116605
2719,3.6726031
2720,12.432511
2721,13.0365505
2722,10.763709
2723,10.313386
2724,11.680482
2725,12.265883
2726,12.808064
2727,7.624541
2728,11.626945
2729,11.445816
2730,12.5954485
2731,12.271556
2732,11.797228
2733,11.145366
2734,8.621516
2735,10.570956
2736,10.825395
2737,13.334651
2738,13.112319
2739,14.107407
2740,12.06339
2741,12.245158
2742,10.165609
2743,12.889631
2744,11.148569
2745,10.5917425
2746,8.778993
2747,11.225497
2748,10.154158
2749,12.062676
2750,13.3229065
2751,11.427432
2752,6.7871256
2753,9.584763
2754,3.850754
2755,9.596271
2756,9.183252
2757,8.988247
2758,10.776151
2759,10.248935
2760,10.94429
2761,13.732797
2762,10.9204645
2763,11.393604
2764,9.227646
2765,13.228695
2766,6.762465
2767,6.0612664
2768,14.214854
2769,12.272104
2770,11.94762
2771,12.254351
2772,11.881618
2773,6.5008664
2774,12.129327
2775,13.367242
2776,10.541083
2777,6.472858
2778,12.470716
2779,8.805912
2780,13.303006
2781,12.3348055
2782,11.330415
2783,14.723765
2784,11.422822
2785,11.152871
2786,13.290024
2787,12.710338
2788,11.732395
2789,7.333175
2790,13.052872
2791,6.801649
2792,9.801208
2793,6.835928
2794,7.06947
2795,13.201269
2796,11.755675
2797,7.1877923
2798,5.671206
2799,6.981795
2800,12.526086
2801,10.011504
2802,11.908713
2803,9.337136
2804,12.3815365
2805,13.674803
2806,9.997759
2807,2.8656468
2808,12.023703
2809,14.288581
2810,13.140802
2811,13.649981
2812,13.337503
2813,11.56758
2814,13.012691
2815,12.407682
2816,13.15483
2817,9.61796
2818,11.893355
2819,6.648766
2820,12.451577
2821,10.628509
2822,6.3655005
2823,6.996274
2824,11.197885
2825,7.490274
2826,9.785048
2827,13.103721
2828,11.872689
2829,8.638848
2830,11.940608
2831,11.062839
2832,11.439159
2833,12.471101
2834,12.861375
2835,13.693528
2836,13.505688
2837,8.066975
2838,9.687705
2839,13.291659
2840,12.233383
2841,13.070269
2842,14.36215
2843,11.628951
2844,11.350086
2845,11.240005
2846,13.894487
2847,14.077733
2848,7.5428667
2849,12.175828
2850,14.755849
2851,12.09168
2852,14.546387
2853,13.830603
2854,12.026377
2855,12.097993
2856,12.628844
2857,12.377386
2858,10.737369
2859,12.571585
2860,5.4341946
2861,12.681532
2862,9.110099
2863,3.4737072
2864,9.57985
2865,7.2188177
2866,8.495421
2867,8.288928
2868,10.946296
2869,10.727738
2870,6.9860206
2871,15.671446
2872,13.976227
2873,8.2476015
2874,13.544934
2875,12.305253
2876,10.410737
2877,12.828699
2878,13.2917795
2879,10.629128
2880,13.139703
2881,12.475853
2882,11.149451
2883,7.1677184
2884,6.266084
2885,9.738844
2886,11.950511
2887,9.881395
2888,9.931357
2889,14.284119
2890,13.222928
2891,9.557616
2892,14.797475
2893,11.132411
2894,11.067481
2895,13.163104
2896,14.056498
2897,12.150043
2898,8.146761
2899,11.2930765
2900,14.539943
2901,11.920092
2902,4.5982924
2903,14.487885
2904,12.937591
2905,1.9868934
2906,9.121488
2907,11.462667
2908,12.826901
2909,8.197879
2910,10.538756
2911,11.461464
2912,11.479324
2913,12.146264
2914,11.724593
2915,11.992823
2916,11.288481
2917,11.030997
2918,7.0309386
2919,12.926463
